Kapitel,Paragraf,Ord
2,5,hade
2,5,varit
2,5,glatt
2,5,och
2,5,vänligt
2,5,gammaldags
2,5,folk
2,5,frun
2,5,hade
2,5,väl
2,5,velat
2,5,vara
2,5,en
2,5,smula
2,5,förnäm
2,5,men
2,5,alls
2,5,inte
2,5,gamla
2,5,herrn
2,5,under
2,5,all
2,5,ståt
2,5,vari
2,5,han
2,5,levde
2,5,ville
2,5,han
2,5,alltid
2,5,komma
2,5,ihåg
2,5,vad
2,5,han
2,5,hade
2,5,varit
2,5,och
2,5,på
2,5,kontoret
2,5,där
2,5,han
2,5,skötte
2,5,sina
2,5,affärer
2,5,och
2,5,dit
2,5,alla
2,5,människor
2,5,kommo
2,5,hängde
2,5,kramsäcken
2,5,och
2,5,den
2,5,rödmålade
2,5,hemgjorda
2,5,fiolen
2,5,rätt
2,5,över
2,5,gubbens
2,5,pulpet
2,6,även
2,6,då
2,6,han
2,6,var
2,6,död
2,6,hängde
2,6,säcken
2,6,och
2,6,fiolen
2,6,kvar
2,6,på
2,6,samma
2,6,plats
2,6,och
2,6,varje
2,6,gång
2,6,de
2,6,sågo
2,6,dem
2,6,fylldes
2,6,gubbens
2,6,son
2,6,och
2,6,sonson
2,6,av
2,6,tacksamhet
2,6,det
2,6,var
2,6,de
2,6,där
2,6,fattiga
2,6,verktygen
2,6,som
2,6,hade
2,6,skapat
2,6,munkhyttan
2,6,och
2,6,munkhyttan
2,6,var
2,6,det
2,6,bästa
2,6,i
2,6,världen
2,7,hur
2,7,det
2,7,nu
2,7,kunde
2,7,komma
2,7,sig
2,7,och
2,7,det
2,7,var
2,7,väl
2,7,mest
2,7,därför
2,7,att
2,7,det
2,7,tycktes
2,7,följa
2,7,med
2,7,stället
2,7,att
2,7,där
2,7,levdes
2,7,ett
2,7,gott
2,7,och
2,7,vänligt
2,7,och
2,7,sorgfritt
2,7,liv
2,7,så
2,7,hängde
2,7,hedes
2,7,fast
2,7,vid
2,7,gården
2,7,med
2,7,större
2,7,kärlek
2,7,än
2,7,som
2,7,var
2,7,lyckligt
2,7,för
2,7,dem
2,7,och
2,7,särskilt
2,7,gunnar
2,7,hede
2,7,var
2,7,så
2,7,fästad
2,7,vid
2,7,egendomen
2,7,att
2,7,man
2,7,sade
2,7,om
2,7,honom
2,7,att
2,7,det
2,7,var
2,7,orätt
2,7,säga
2,7,att
2,7,han
2,7,ägde
2,7,en
2,7,gård
2,7,det
2,7,var
2,7,tvärtom
2,7,så
2,7,att
2,7,det
2,7,var
2,7,ett
2,7,gammalt
2,7,ställe
2,7,i
2,7,västerdalarna
2,7,som
2,7,ägde
2,7,gunnar
2,7,hede
2,8,om
2,8,han
2,8,inte
2,8,hade
2,8,gjort
2,8,sig
2,8,till
2,8,slav
2,8,av
2,8,ett
2,8,stort
2,8,gammalt
2,8,blåsut
2,8,till
2,8,manbyggnad
2,8,och
2,8,av
2,8,några
2,8,tunnland
2,8,åker
2,8,och
2,8,skog
2,8,och
2,8,av
2,8,några
2,8,förvuxna
2,8,äppleträd
2,8,hade
2,8,han
2,8,väl
2,8,fortsatt
2,8,sina
2,8,studier
2,8,eller
2,8,än
2,8,bättre
2,8,givit
2,8,sig
2,8,ut
2,8,att
2,8,studera
2,8,musik
2,8,vilket
2,8,nog
2,8,tycktes
2,8,ha
2,8,varit
2,8,hans
2,8,rätta
2,8,kallelse
2,8,här
2,8,i
2,8,världen
2,8,men
2,8,då
2,8,han
2,8,hade
2,8,kommit
2,8,hem
2,8,från
2,8,uppsala
2,8,och
2,8,tagit
2,8,reda
2,8,på
2,8,ställningen
2,8,och
2,8,verkligen
2,8,funnit
2,8,att
2,8,gården
2,8,måste
2,8,säljas
2,8,om
2,8,han
2,8,inte
2,8,rätt
2,8,snart
2,8,kunde
2,8,förtjäna
2,8,en
2,8,hel
2,8,mängd
2,8,pengar
2,8,så
2,8,kastade
2,8,han
2,8,alla
2,8,andra
2,8,planer
2,8,överbord
2,8,och
2,8,beslöt
2,8,att
2,8,gå
2,8,ut
2,8,som
2,8,gårdfarihandlande
2,8,som
2,8,hans
2,8,farfar
2,8,hade
2,8,gjort
2,9,hedes
2,9,mor
2,9,och
2,9,fästmö
2,9,besvuro
2,9,honom
2,9,att
2,9,hellre
2,9,sälja
2,9,gården
2,9,än
2,9,på
2,9,detta
2,9,sätt
2,9,offra
2,9,sig
2,9,för
2,9,den
2,9,men
2,9,han
2,9,var
2,9,obeveklig
2,9,han
2,9,klädde
2,9,sig
2,9,i
2,9,bonddräkt
2,9,och
2,9,köpte
2,9,varor
2,9,och
2,9,började
2,9,genomströva
2,9,landet
2,9,som
2,9,handelsman
2,9,han
2,9,trodde
2,9,att
2,9,han
2,9,med
2,9,bara
2,9,ett
2,9,par
2,9,års
2,9,handel
2,9,skulle
2,9,förtjäna
2,9,nog
2,9,för
2,9,att
2,9,betala
2,9,skulderna
2,9,och
2,9,rädda
2,9,gården
2,10,och
2,10,för
2,10,så
2,10,vitt
2,10,det
2,10,rörde
2,10,gården
2,10,hade
2,10,han
2,10,framgång
2,10,med
2,10,sitt
2,10,företag
2,10,men
2,10,över
2,10,sig
2,10,själv
2,10,drog
2,10,han
2,10,ned
2,10,en
2,10,förfärlig
2,10,olycka
2,11,då
2,11,han
2,11,hade
2,11,gått
2,11,med
2,11,kramsäcken
2,11,i
2,11,omkring
2,11,ett
2,11,år
2,11,föll
2,11,det
2,11,honom
2,11,in
2,11,att
2,11,han
2,11,skulle
2,11,försöka
2,11,förtjäna
2,11,en
2,11,stor
2,11,penningsumma
2,11,på
2,11,en
2,11,gång
2,11,han
2,11,drog
2,11,då
2,11,långt
2,11,norrut
2,11,i
2,11,landet
2,11,och
2,11,köpte
2,11,en
2,11,stor
2,11,skara
2,11,getter
2,11,visst
2,11,ett
2,11,par
2,11,hundra
2,11,och
2,11,alla
2,11,dessa
2,11,ville
2,11,han
2,11,och
2,11,en
2,11,kamrat
2,11,till
2,11,honom
2,11,driva
2,11,ned
2,11,till
2,11,en
2,11,stor
2,11,marknad
2,11,i
2,11,värmland
2,11,ty
2,11,där
2,11,kostade
2,11,getter
2,11,dubbelt
2,11,så
2,11,mycket
2,11,som
2,11,uppe
2,11,i
2,11,norr
2,11,fick
2,11,han
2,11,sälja
2,11,alla
2,11,sina
2,11,getter
2,11,skulle
2,11,han
2,11,således
2,11,göra
2,11,en
2,11,utmärkt
2,11,affär
2,12,det
2,12,var
2,12,ännu
2,12,endast
2,12,november
2,12,och
2,12,marken
2,12,hade
2,12,varit
2,12,bar
2,12,då
2,12,hede
2,12,och
2,12,hans
2,12,kamrat
2,12,drogo
2,12,åstad
2,12,med
2,12,sin
2,12,getskara
2,12,allting
2,12,gick
2,12,bra
2,12,för
2,12,dem
2,12,första
2,12,dagen
2,12,men
2,12,på
2,12,den
2,12,andra
2,12,då
2,12,de
2,12,kommo
2,12,in
2,12,på
2,12,den
2,12,stora
2,12,tiomila
2,12,skogen
2,12,började
2,12,det
2,12,snöa
2,12,det
2,12,blev
2,12,ett
2,12,stort
2,12,snöfall
2,12,med
2,12,stark
2,12,storm
2,12,och
2,12,yrväder
2,12,det
2,12,blev
2,12,snart
2,12,så
2,12,att
2,12,djuren
2,12,fingo
2,12,svårt
2,12,för
2,12,att
2,12,bana
2,12,sig
2,12,väg
2,12,genom
2,12,snön
2,12,getter
2,12,äro
2,12,nog
2,12,både
2,12,modiga
2,12,och
2,12,härdiga
2,12,djur
2,12,och
2,12,de
2,12,kämpade
2,12,sig
2,12,fram
2,12,ganska
2,12,länge
2,12,men
2,12,det
2,12,blev
2,12,ett
2,12,par
2,12,dagars
2,12,och
2,12,nätters
2,12,yrväder
2,12,med
2,12,en
2,12,förfärlig
2,12,köld
2,13,hede
2,13,gjorde
2,13,allt
2,13,vad
2,13,han
2,13,kunde
2,13,för
2,13,att
2,13,rädda
2,13,djuren
2,13,men
2,13,sedan
2,13,snöfallet
2,13,började
2,13,hade
2,13,han
2,13,varken
2,13,kunnat
2,13,skaffa
2,13,dem
2,13,foder
2,13,eller
2,13,vatten
2,13,och
2,13,då
2,13,de
2,13,hade
2,13,trampat
2,13,sig
2,13,fram
2,13,en
2,13,dag
2,13,genom
2,13,hög
2,13,snö
2,13,blev
2,13,skinnet
2,13,avslitet
2,13,på
2,13,deras
2,13,ben
2,13,de
2,13,pinades
2,13,av
2,13,det
2,13,och
2,13,ville
2,13,inte
2,13,gå
2,13,längre
2,13,den
2,13,första
2,13,geten
2,13,som
2,13,kastade
2,13,sig
2,13,ned
2,13,på
2,13,vägkanten
2,13,och
2,13,inte
2,13,ville
2,13,resa
2,13,sig
2,13,mer
2,13,och
2,13,följa
2,13,flocken
2,13,lyfte
2,13,han
2,13,upp
2,13,på
2,13,axlarna
2,13,för
2,13,att
2,13,bära
2,13,den
2,13,med
2,13,sig
2,13,men
2,13,då
2,13,så
2,13,en
2,13,andra
2,13,och
2,13,en
2,13,tredje
2,13,även
2,13,lade
2,13,sig
2,13,kunde
2,13,han
2,13,inte
2,13,bära
2,13,dem
2,13,alla
2,13,då
2,13,var
2,13,det
2,13,blott
2,13,att
2,13,se
2,13,åt
2,13,annat
2,13,håll
2,13,och
2,13,gå
2,13,vidare
2,14,ni
2,14,vet
2,14,kanske
2,14,vad
2,14,tiomila
2,14,skogen
2,14,vill
2,14,säga
2,14,inte
2,14,en
2,14,gård
2,14,inte
2,14,en
2,14,koja
2,14,på
2,14,mil
2,14,och
2,14,mil
2,14,bara
2,14,skog
2,14,högvuxen
2,14,tallskog
2,14,med
2,14,trädhård
2,14,bark
2,14,och
2,14,högtsittande
2,14,grenar
2,14,inte
2,14,ungskog
2,14,med
2,14,mjuk
2,14,bark
2,14,och
2,14,mjuka
2,14,kvistar
2,14,som
2,14,djuren
2,14,kunna
2,14,äta
2,14,om
2,14,inte
2,14,snön
2,14,hade
2,14,kommit
2,14,skulle
2,14,de
2,14,ha
2,14,gått
2,14,över
2,14,skogen
2,14,på
2,14,ett
2,14,par
2,14,dagar
2,14,nu
2,14,kunde
2,14,de
2,14,alls
2,14,inte
2,14,komma
2,14,över
2,14,den
2,14,alla
2,14,getterna
2,14,stannade
2,14,där
2,14,och
2,14,människorna
2,14,höllo
2,14,på
2,14,att
2,14,förgås
2,14,där
2,14,de
2,14,med
2,15,de
2,15,råkade
2,15,inte
2,15,en
2,15,människa
2,15,på
2,15,hela
2,15,tiden
2,15,ingen
2,15,gav
2,15,dem
2,15,hjälp
2,16,hede
2,16,försökte
2,16,vräka
2,16,undan
2,16,snön
2,16,så
2,16,att
2,16,getterna
2,16,skulle
2,16,kunna
2,16,äta
2,16,mossan
2,16,men
2,16,snön
2,16,föll
2,16,alltjämt
2,16,alltjämt
2,16,och
2,16,mossan
2,16,var
2,16,fastfrusen
2,16,vid
2,16,marken
2,16,och
2,16,hur
2,16,skulle
2,16,han
2,16,ha
2,16,kunnat
2,16,skaffa
2,16,foder
2,16,på
2,16,det
2,16,sättet
2,16,åt
2,16,tvåhundra
2,16,djur?
2,17,han
2,17,bar
2,17,det
2,17,modigt
2,17,ända
2,17,tills
2,17,getterna
2,17,började
2,17,jämra
2,17,sig
2,17,de
2,17,hade
2,17,varit
2,17,en
2,17,munter
2,17,och
2,17,uppsluppen
2,17,och
2,17,rätt
2,17,bråkig
2,17,skara
2,17,den
2,17,första
2,17,dagen
2,17,han
2,17,hade
2,17,haft
2,17,styvt
2,17,arbete
2,17,med
2,17,att
2,17,se
2,17,till
2,17,att
2,17,alla
2,17,följde
2,17,med
2,17,i
2,17,flocken
2,17,och
2,17,att
2,17,de
2,17,inte
2,17,stångade
2,17,ihjäl
2,17,varandra
2,17,men
2,17,så
2,17,tycktes
2,17,de
2,17,förstå
2,17,att
2,17,de
2,17,inte
2,17,kunde
2,17,rädda
2,17,sig
2,17,och
2,17,då
2,17,bytte
2,17,de
2,17,om
2,17,natur
2,17,och
2,17,blevo
2,17,alldeles
2,17,modlösa
2,17,de
2,17,började
2,17,alla
2,17,bräka
2,17,och
2,17,klaga
2,17,inte
2,17,svagt
2,17,och
2,17,tunt
2,17,som
2,17,getter
2,17,bruka
2,17,utan
2,17,mycket
2,17,starkt
2,17,högre
2,17,och
2,17,högre
2,17,alltsom
2,17,nöden
2,17,blev
2,17,större
2,17,och
2,17,när
2,17,han
2,17,hörde
2,17,bräkandet
2,17,började
2,17,han
2,17,tro
2,17,att
2,17,han
2,17,skulle
2,17,bli
2,17,vansinnig
2,18,det
2,18,var
2,18,vilda
2,18,övergivna
2,18,skogen
2,18,alls
2,18,ingen
2,18,hjälp
2,18,att
2,18,få
2,18,det
2,18,ena
2,18,djuret
2,18,efter
2,18,det
2,18,andra
2,18,sjönk
2,18,ned
2,18,utmed
2,18,vägen
2,18,snön
2,18,yrde
2,18,fram
2,18,omkring
2,18,dem
2,18,och
2,18,täckte
2,18,över
2,18,dem
2,18,då
2,18,hede
2,18,såg
2,18,tillbaka
2,18,på
2,18,denna
2,18,rad
2,18,av
2,18,drivor
2,18,vid
2,18,vägkanten
2,18,som
2,18,alla
2,18,gömde
2,18,en
2,18,djurkropp
2,18,och
2,18,ur
2,18,vilken
2,18,man
2,18,kunde
2,18,se
2,18,horn
2,18,och
2,18,klövar
2,18,sticka
2,18,fram
2,18,började
2,18,det
2,18,att
2,18,svindla
2,18,för
2,18,hans
2,18,hjärna
2,19,han
2,19,rusade
2,19,på
2,19,dessa
2,19,som
2,19,läto
2,19,yra
2,19,in
2,19,sig
2,19,till
2,19,drivor
2,19,svängde
2,19,sin
2,19,vidja
2,19,över
2,19,dem
2,19,och
2,19,slog
2,19,dem
2,19,det
2,19,var
2,19,ju
2,19,enda
2,19,sättet
2,19,att
2,19,rädda
2,19,dem
2,19,men
2,19,de
2,19,rörde
2,19,sig
2,19,inte
2,19,han
2,19,tog
2,19,dem
2,19,vid
2,19,hornen
2,19,och
2,19,släpade
2,19,dem
2,19,framåt
2,19,de
2,19,läto
2,19,sig
2,19,släpas
2,19,men
2,19,togo
2,19,inte
2,19,ett
2,19,steg
2,19,för
2,19,att
2,19,gå
2,19,själva
2,19,då
2,19,han
2,19,släppte
2,19,taget
2,19,i
2,19,hornen
2,19,slickade
2,19,de
2,19,hans
2,19,händer
2,19,liksom
2,19,för
2,19,att
2,19,bedja
2,19,honom
2,19,hjälpa
2,19,dem
2,19,så
2,19,snart
2,19,han
2,19,kom
2,19,nära
2,19,dem
2,19,slickade
2,19,de
2,19,hans
2,19,händer
2,20,allt
2,20,detta
2,20,verkade
2,20,så
2,20,förfärligt
2,20,på
2,20,hede
2,20,att
2,20,han
2,20,kände
2,20,att
2,20,han
2,20,höll
2,20,på
2,20,att
2,20,bli
2,20,tokig
2,21,det
2,21,är
2,21,dock
2,21,inte
2,21,sagt
2,21,att
2,21,det
2,21,hade
2,21,gått
2,21,så
2,21,illa
2,21,med
2,21,honom
2,21,om
2,21,han
2,21,inte
2,21,då
2,21,allt
2,21,var
2,21,slut
2,21,däruppe
2,21,i
2,21,skogen
2,21,hade
2,21,rest
2,21,för
2,21,att
2,21,besöka
2,21,en
2,21,som
2,21,han
2,21,höll
2,21,mycket
2,21,kär
2,21,det
2,21,var
2,21,inte
2,21,hans
2,21,mor
2,21,utan
2,21,hans
2,21,fästmö
2,21,han
2,21,inbillade
2,21,sig
2,21,att
2,21,han
2,21,nu
2,21,genast
2,21,måste
2,21,fara
2,21,och
2,21,säga
2,21,henne
2,21,att
2,21,han
2,21,hade
2,21,förlorat
2,21,så
2,21,mycket
2,21,pengar
2,21,att
2,21,han
2,21,inte
2,21,kunde
2,21,gifta
2,21,sig
2,21,på
2,21,många
2,21,år
2,21,men
2,21,helt
2,21,säkert
2,21,reste
2,21,han
2,21,till
2,21,henne
2,21,endast
2,21,därför
2,21,att
2,21,han
2,21,ville
2,21,höra
2,21,henne
2,21,säga
2,21,att
2,21,hon
2,21,älskade
2,21,honom
2,21,lika
2,21,högt
2,21,trots
2,21,hans
2,21,olycka
2,21,han
2,21,trodde
2,21,att
2,21,hon
2,21,skulle
2,21,kunna
2,21,driva
2,21,bort
2,21,minnet
2,21,av
2,21,tiomilaskogen
2,22,hon
2,22,hade
2,22,kanske
2,22,också
2,22,förmått
2,22,detta
2,22,men
2,22,hon
2,22,ville
2,22,inte
2,22,hon
2,22,hade
2,22,varit
2,22,missnöjd
2,22,allaredan
2,22,därmed
2,22,att
2,22,han
2,22,gick
2,22,omkring
2,22,med
2,22,kramsäcken
2,22,och
2,22,såg
2,22,ut
2,22,som
2,22,en
2,22,bonde
2,22,hon
2,22,tyckte
2,22,att
2,22,det
2,22,fördenskull
2,22,var
2,22,svårt
2,22,att
2,22,tycka
2,22,om
2,22,honom
2,22,som
2,22,förut
2,22,nu
2,22,då
2,22,hon
2,22,fick
2,22,höra
2,22,att
2,22,han
2,22,skulle
2,22,fortsätta
2,22,med
2,22,detta
2,22,i
2,22,många
2,22,år
2,22,ännu
2,22,sade
2,22,hon
2,22,att
2,22,hon
2,22,inte
2,22,längre
2,22,kunde
2,22,vänta
2,22,på
2,22,honom
2,22,och
2,22,då
2,22,förlorade
2,22,hede
2,22,nära
2,22,nog
2,22,sitt
2,22,förstånd
2,23,han
2,23,blev
2,23,dock
2,23,inte
2,23,riktigt
2,23,vansinnig
2,23,han
2,23,hade
2,23,så
2,23,mycket
2,23,förstånd
2,23,kvar
2,23,att
2,23,han
2,23,kunde
2,23,driva
2,23,sin
2,23,handel
2,23,han
2,23,gjorde
2,23,till
2,23,och
2,23,med
2,23,bättre
2,23,affärer
2,23,än
2,23,andra
2,23,ty
2,23,det
2,23,roade
2,23,folk
2,23,att
2,23,gäckas
2,23,med
2,23,honom;
2,23,han
2,23,var
2,23,alltid
2,23,välkommen
2,23,i
2,23,bondstugorna
2,23,människorna
2,23,voro
2,23,mycket
2,23,retsamma
2,23,emot
2,23,honom
2,23,men
2,23,det
2,23,var
2,23,på
2,23,sätt
2,23,och
2,23,vis
2,23,gott
2,23,för
2,23,honom
2,23,eftersom
2,23,han
2,23,så
2,23,gärna
2,23,ville
2,23,bli
2,23,rik
2,24,och
2,24,om
2,24,några
2,24,få
2,24,år
2,24,hade
2,24,han
2,24,förtjänat
2,24,nog
2,24,för
2,24,att
2,24,kunna
2,24,betala
2,24,alla
2,24,skulder
2,24,och
2,24,leva
2,24,sorgfri
2,24,på
2,24,sin
2,24,gård
2,24,men
2,24,han
2,24,förstod
2,24,inte
2,24,detta
2,24,utan
2,24,gick
2,24,fånig
2,24,och
2,24,förryckt
2,24,från
2,24,gård
2,24,till
2,24,gård
2,24,och
2,24,hade
2,24,inte
2,24,mer
2,24,en
2,24,tanke
2,24,på
2,24,att
2,24,han
2,24,var
2,24,en
2,24,herreman
3,1,råglanda
3,1,hette
3,1,en
3,1,socken
3,1,långt
3,1,borta
3,1,i
3,1,östra
3,1,värmland
3,1,helt
3,1,nära
3,1,dalagränsen
3,1,där
3,1,det
3,1,fanns
3,1,en
3,1,stor
3,1,prostgård
3,1,men
3,1,endast
3,1,en
3,1,liten
3,1,fattig
3,1,komministergård
3,1,men
3,1,så
3,1,fattiga
3,1,de
3,1,voro
3,1,hade
3,1,de
3,1,varit
3,1,så
3,1,barmhärtiga
3,1,i
3,1,den
3,1,lilla
3,1,prästgården
3,1,att
3,1,de
3,1,hade
3,1,tagit
3,1,sig
3,1,ett
3,1,fosterbarn
3,1,det
3,1,var
3,1,en
3,1,flicka
3,1,ingrid
3,1,hette
3,1,hon
3,1,och
3,1,hon
3,1,hade
3,1,kommit
3,1,till
3,1,gården
3,1,då
3,1,hon
3,1,var
3,1,tretton
3,1,år
3,2,komministern
3,2,hade
3,2,fått
3,2,se
3,2,henne
3,2,på
3,2,en
3,2,marknad
3,2,då
3,2,hon
3,2,hade
3,2,suttit
3,2,och
3,2,gråtit
3,2,utanför
3,2,ett
3,2,lindansartält
3,2,så
3,2,hade
3,2,han
3,2,stannat
3,2,och
3,2,frågat
3,2,henne
3,2,varför
3,2,hon
3,2,grät
3,2,och
3,2,han
3,2,hade
3,2,fått
3,2,veta
3,2,att
3,2,hennes
3,2,blinda
3,2,morfar
3,2,var
3,2,död
3,2,och
3,2,att
3,2,hon
3,2,inte
3,2,mer
3,2,hade
3,2,någon
3,2,som
3,2,stod
3,2,henne
3,2,nära
3,2,nu
3,2,följde
3,2,hon
3,2,med
3,2,ett
3,2,par
3,2,lindansare
3,2,och
3,2,de
3,2,voro
3,2,goda
3,2,mot
3,2,henne
3,2,men
3,2,hon
3,2,grät
3,2,därför
3,2,att
3,2,hon
3,2,var
3,2,så
3,2,dum
3,2,att
3,2,hon
3,2,aldrig
3,2,kunde
3,2,lära
3,2,sig
3,2,att
3,2,dansa
3,2,på
3,2,lina
3,2,och
3,2,hjälpa
3,2,till
3,2,att
3,2,förtjäna
3,2,pengar
3,3,och
3,3,det
3,3,hade
3,3,varit
3,3,något
3,3,ljuvt
3,3,sorgset
3,3,hos
3,3,barnet
3,3,som
3,3,hade
3,3,rört
3,3,och
3,3,intagit
3,3,prästen
3,3,ovillkorligen
3,3,hade
3,3,han
3,3,sagt
3,3,till
3,3,sig
3,3,själv
3,3,att
3,3,han
3,3,inte
3,3,kunde
3,3,låta
3,3,en
3,3,sådan
3,3,liten
3,3,varelse
3,3,förfaras
3,3,bland
3,3,dessa
3,3,kringdrivande
3,3,landstrykare
3,3,han
3,3,gick
3,3,in
3,3,i
3,3,lindansartältet
3,3,där
3,3,han
3,3,träffade
3,3,herr
3,3,och
3,3,fru
3,3,blomgren
3,3,och
3,3,erbjöd
3,3,sig
3,3,att
3,3,taga
3,3,upp
3,3,barnet
3,3,i
3,3,sitt
3,3,hem
3,3,de
3,3,gamla
3,3,konstberidarna
3,3,hade
3,3,börjat
3,3,gråta
3,3,och
3,3,sagt
3,3,att
3,3,fastän
3,3,flickan
3,3,var
3,3,alldeles
3,3,oduglig
3,3,för
3,3,konsten
3,3,hade
3,3,de
3,3,gärna
3,3,velat
3,3,behålla
3,3,henne
3,3,men
3,3,de
3,3,trodde
3,3,att
3,3,hon
3,3,skulle
3,3,bli
3,3,lyckligare
3,3,i
3,3,ett
3,3,riktigt
3,3,hem
3,3,hos
3,3,människor
3,3,som
3,3,hela
3,3,året
3,3,bodde
3,3,på
3,3,samma
3,3,plats
3,3,och
3,3,därför
3,3,skulle
3,3,de
3,3,lämna
3,3,henne
3,3,till
3,3,herr
3,3,komministern
3,3,om
3,3,han
3,3,endast
3,3,ville
3,3,lova
3,3,dem
3,3,att
3,3,hon
3,3,skulle
3,3,få
3,3,vara
3,3,som
3,3,ett
3,3,av
3,3,hans
3,3,egna
3,3,barn
3,4,detta
3,4,hade
3,4,han
3,4,lovat
3,4,och
3,4,sedan
3,4,dess
3,4,hade
3,4,flickan
3,4,levat
3,4,i
3,4,prästgården
3,4,hon
3,4,var
3,4,ett
3,4,stillsamt
3,4,och
3,4,blitt
3,4,barn
3,4,rik
3,4,på
3,4,ljuv
3,4,kärleksfullhet
3,4,och
3,4,öm
3,4,omvårdnad
3,4,för
3,4,alla
3,4,omkring
3,4,henne
3,4,under
3,4,första
3,4,tiden
3,4,blev
3,4,hon
3,4,mycket
3,4,älskad
3,4,av
3,4,fosterföräldrarna
3,4,men
3,4,då
3,4,hon
3,4,blev
3,4,äldre
3,4,utvecklade
3,4,sig
3,4,hos
3,4,henne
3,4,ett
3,4,starkt
3,4,begär
3,4,att
3,4,hänge
3,4,sig
3,4,åt
3,4,drömmar
3,4,och
3,4,fantasier
3,4,synernas
3,4,och
3,4,inbillningarnas
3,4,rike
3,4,öppnade
3,4,sig
3,4,för
3,4,henne
3,4,med
3,4,stark
3,4,lockelse
3,4,och
3,4,mitt
3,4,på
3,4,dagen
3,4,kunde
3,4,hon
3,4,låta
3,4,arbetet
3,4,falla
3,4,och
3,4,sjunka
3,4,ned
3,4,i
3,4,en
3,4,dröm
3,4,men
3,4,prästfrun
3,4,som
3,4,var
3,4,en
3,4,rask
3,4,och
3,4,hård
3,4,arbetsmänniska
3,4,tyckte
3,4,inte
3,4,om
3,4,detta
3,4,hon
3,4,klagade
3,4,över
3,4,att
3,4,flickan
3,4,var
3,4,lat
3,4,och
3,4,trög
3,4,och
3,4,pinade
3,4,henne
3,4,med
3,4,stränghet
3,4,så
3,4,att
3,4,hon
3,4,blev
3,4,helt
3,4,förskrämd
3,4,och
3,4,olycklig
3,5,då
3,5,hon
3,5,var
3,5,nitton
3,5,år
3,5,fyllda
3,5,föll
3,5,hon
3,5,i
3,5,en
3,5,svår
3,5,sjukdom
3,5,man
3,5,visste
3,5,inte
3,5,riktigt
3,5,vad
3,5,det
3,5,kunde
3,5,vara
3,5,ty
3,5,detta
3,5,tilldrog
3,5,sig
3,5,långt
3,5,tillbaka
3,5,i
3,5,tiden
3,5,då
3,5,det
3,5,inte
3,5,fanns
3,5,någon
3,5,läkare
3,5,i
3,5,råglanda
3,5,men
3,5,det
3,5,såg
3,5,illa
3,5,ut
3,5,för
3,5,flickan
3,5,man
3,5,märkte
3,5,snart
3,5,att
3,5,hon
3,5,var
3,5,så
3,5,sjuk
3,5,att
3,5,hon
3,5,måste
3,5,dö
3,6,hon
3,6,för
3,6,sin
3,6,del
3,6,gjorde
3,6,inte
3,6,annat
3,6,än
3,6,bad
3,6,vår
3,6,herre
3,6,att
3,6,hon
3,6,skulle
3,6,slippa
3,6,leva
3,6,hon
3,6,ville
3,6,så
3,6,gärna
3,6,dö
3,6,sade
3,6,hon
3,7,då
3,7,var
3,7,det
3,7,alldeles
3,7,som
3,7,om
3,7,vår
3,7,herre
3,7,ville
3,7,pröva
3,7,om
3,7,hon
3,7,menade
3,7,allvar
3,7,en
3,7,natt
3,7,kände
3,7,hon
3,7,att
3,7,hon
3,7,blev
3,7,stel
3,7,och
3,7,kall
3,7,i
3,7,hela
3,7,sin
3,7,kropp
3,7,och
3,7,det
3,7,föll
3,7,en
3,7,tung
3,7,dvala
3,7,över
3,7,henne
3,7,»detta
3,7,måtte
3,7,visst
3,7,vara
3,7,döden»
3,7,sade
3,7,hon
3,7,till
3,7,sig
3,7,själv
3,8,men
3,8,det
3,8,underliga
3,8,var
3,8,att
3,8,hon
3,8,inte
3,8,alldeles
3,8,förlorade
3,8,medvetandet
3,8,hon
3,8,visste
3,8,om
3,8,att
3,8,hon
3,8,låg
3,8,som
3,8,död
3,8,visste
3,8,om
3,8,att
3,8,de
3,8,svepte
3,8,henne
3,8,och
3,8,lade
3,8,henne
3,8,ned
3,8,i
3,8,kistan
3,8,men
3,8,hon
3,8,kände
3,8,ingen
3,8,fruktan
3,8,eller
3,8,ångest
3,8,för
3,8,att
3,8,hon
3,8,skulle
3,8,bli
3,8,begraven
3,8,fastän
3,8,hon
3,8,levde
3,8,hon
3,8,hade
3,8,blott
3,8,den
3,8,tanken
3,8,att
3,8,hon
3,8,var
3,8,lycklig
3,8,som
3,8,fick
3,8,dö
3,8,och
3,8,lämna
3,8,det
3,8,hårda
3,8,livet
3,9,vad
3,9,hon
3,9,kände
3,9,oro
3,9,för
3,9,var
3,9,att
3,9,de
3,9,skulle
3,9,upptäcka
3,9,att
3,9,hon
3,9,inte
3,9,var
3,9,annat
3,9,än
3,9,skendöd
3,9,och
3,9,låta
3,9,bli
3,9,att
3,9,begrava
3,9,henne
3,9,livet
3,9,måtte
3,9,ha
3,9,varit
3,9,ganska
3,9,bittert
3,9,för
3,9,henne
3,9,eftersom
3,9,hon
3,9,var
3,9,alldeles
3,9,utan
3,9,dödsfruktan
3,10,men
3,10,det
3,10,var
3,10,alls
3,10,ingen
3,10,som
3,10,upptäckte
3,10,att
3,10,hon
3,10,levde
3,10,hon
3,10,blev
3,10,både
3,10,körd
3,10,till
3,10,kyrkan
3,10,utburen
3,10,till
3,10,kyrkogården
3,10,och
