Kapitel,Paragraf,Ord
5,107,och
5,107,ömklig
5,107,gråt
5,107,då
5,107,hon
5,107,lämnade
5,107,allt
5,107,hon
5,107,bävade
5,107,inte
5,107,för
5,107,att
5,107,med
5,107,tiggarpåse
5,107,och
5,107,kryckkäpp
5,107,vandra
5,107,kring
5,107,landet
5,107,hon
5,107,ömkade
5,107,sig
5,107,endast
5,107,över
5,107,de
5,107,fattiga
5,107,bönderna
5,107,och
5,107,de
5,107,glada
5,107,sorglösa
5,107,människorna
5,107,på
5,107,lövens
5,107,strand
5,107,över
5,107,de
5,107,fattiga
5,107,kavaljererna
5,107,över
5,107,alla
5,107,dem
5,107,som
5,107,hon
5,107,hade
5,107,skyddat
5,107,och
5,107,upprätthållit
5,108,hon
5,108,var
5,108,övergiven
5,108,av
5,108,alla
5,108,och
5,108,dock
5,108,hade
5,108,hon
5,108,makt
5,108,att
5,108,visa
5,108,ifrån
5,108,sig
5,108,sin
5,108,sista
5,108,vän
5,108,för
5,108,att
5,108,inte
5,108,göra
5,108,honom
5,108,till
5,108,mördare
5,109,hon
5,109,var
5,109,en
5,109,märklig
5,109,kvinna
5,109,stor
5,109,i
5,109,kraft
5,109,och
5,109,handlingslust
5,109,vi
5,109,skola
5,109,inte
5,109,snart
5,109,se
5,109,hennes
5,109,like
5,110,nästa
5,110,dag
5,110,bröt
5,110,major
5,110,samzelius
5,110,upp
5,110,från
5,110,ekeby
5,110,och
5,110,flyttade
5,110,till
5,110,sin
5,110,egen
5,110,gård
5,110,sjö
5,110,som
5,110,ligger
5,110,helt
5,110,nära
5,110,det
5,110,stora
5,110,bruket
5,111,i
5,111,altringers
5,111,testamente
5,111,genom
5,111,vilket
5,111,majoren
5,111,hade
5,111,fått
5,111,bruken
5,111,stod
5,111,tydligt
5,111,förordnat
5,111,att
5,111,intet
5,111,av
5,111,dem
5,111,fick
5,111,säljas
5,111,eller
5,111,bortgivas
5,111,utan
5,111,efter
5,111,majorens
5,111,död
5,111,skulle
5,111,de
5,111,alla
5,111,gå
5,111,i
5,111,arv
5,111,till
5,111,hans
5,111,hustru
5,111,eller
5,111,hennes
5,111,arvingar
5,111,då
5,111,han
5,111,alltså
5,111,inte
5,111,kunde
5,111,förskingra
5,111,det
5,111,hatade
5,111,arvet
5,111,satte
5,111,han
5,111,kavaljererna
5,111,att
5,111,regera
5,111,över
5,111,det
5,111,troende
5,111,att
5,111,han
5,111,därmed
5,111,gjorde
5,111,ekeby
5,111,och
5,111,de
5,111,andra
5,111,sex
5,111,bruken
5,111,den
5,111,värsta
5,111,skada
5,112,då
5,112,nu
5,112,ingen
5,112,i
5,112,landet
5,112,betvivlade
5,112,att
5,112,den
5,112,elake
5,112,sintram
5,112,gick
5,112,den
5,112,ondes
5,112,ärenden
5,112,och
5,112,då
5,112,allt
5,112,han
5,112,hade
5,112,lovat
5,112,dem
5,112,hade
5,112,gått
5,112,i
5,112,så
5,112,glänsande
5,112,uppfyllelse
5,112,voro
5,112,kavaljererna
5,112,helt
5,112,säkra
5,112,på
5,112,att
5,112,kontraktet
5,112,skulle
5,112,till
5,112,punkt
5,112,och
5,112,pricka
5,112,gå
5,112,i
5,112,fullbordan
5,112,och
5,112,fullt
5,112,beslutna
5,112,voro
5,112,de
5,112,att
5,112,inte
5,112,under
5,112,året
5,112,göra
5,112,något
5,112,klokt
5,112,eller
5,112,nyttigt
5,112,eller
5,112,käringaktigt
5,112,fullt
5,112,övertygade
5,112,voro
5,112,de
5,112,också
5,112,att
5,112,majorskan
5,112,var
5,112,en
5,112,led
5,112,häxa
5,112,som
5,112,hade
5,112,velat
5,112,deras
5,112,fördärv
5,113,den
5,113,gamle
5,113,farbror
5,113,eberhard
5,113,filosofen
5,113,gjorde
5,113,spe
5,113,av
5,113,deras
5,113,tro
5,113,men
5,113,vem
5,113,frågade
5,113,efter
5,113,en
5,113,sådan
5,113,som
5,113,var
5,113,så
5,113,envis
5,113,i
5,113,sin
5,113,otro
5,113,att
5,113,om
5,113,han
5,113,hade
5,113,legat
5,113,mitt
5,113,i
5,113,avgrundslågorna
5,113,och
5,113,sett
5,113,alla
5,113,djävlar
5,113,stå
5,113,och
5,113,grina
5,113,åt
5,113,honom
5,113,så
5,113,skulle
5,113,han
5,113,dock
5,113,ha
5,113,påstått
5,113,att
5,113,de
5,113,inte
5,113,funnes
5,113,till
5,113,därför
5,113,att
5,113,de
5,113,inte
5,113,kunde
5,113,finnas
5,113,ty
5,113,farbror
5,113,eberhard
5,113,var
5,113,en
5,113,stor
5,113,filosof
5,114,gösta
5,114,berling
5,114,sade
5,114,ingen
5,114,vad
5,114,han
5,114,trodde
5,114,visst
5,114,är
5,114,det
5,114,att
5,114,han
5,114,tyckte
5,114,sig
5,114,vara
5,114,majorskan
5,114,föga
5,114,tack
5,114,skyldig
5,114,därför
5,114,att
5,114,hon
5,114,hade
5,114,gjort
5,114,honom
5,114,till
5,114,kavaljer
5,114,på
5,114,ekeby;
5,114,bättre
5,114,syntes
5,114,det
5,114,honom
5,114,att
5,114,nu
5,114,vara
5,114,död
5,114,än
5,114,att
5,114,gå
5,114,och
5,114,bära
5,114,på
5,114,medvetandet
5,114,att
5,114,han
5,114,hade
5,114,varit
5,114,skuld
5,114,till
5,114,ebba
5,114,dohnas
5,114,självmord
5,114,han
5,114,lyfte
5,114,inte
5,114,sin
5,114,hand
5,114,för
5,114,att
5,114,hämnas
5,114,på
5,114,majorskan
5,114,men
5,114,inte
5,114,heller
5,114,för
5,114,att
5,114,hjälpa
5,114,henne
5,114,han
5,114,förmådde
5,114,det
5,114,inte
5,114,men
5,114,kavaljererna
5,114,voro
5,114,komna
5,114,till
5,114,stor
5,114,makt
5,114,och
5,114,härlighet
5,114,julen
5,114,var
5,114,för
5,114,handen
5,114,med
5,114,fester
5,114,och
5,114,nöjen
5,114,kavaljerernas
5,114,hjärtan
5,114,voro
5,114,fyllda
5,114,av
5,114,jubel
5,114,och
5,114,vad
5,114,sorg
5,114,som
5,114,än
5,114,tyngde
5,114,gösta
5,114,berling
5,114,inte
5,114,bar
5,114,han
5,114,den
5,114,i
5,114,ansiktet
5,114,eller
5,114,på
5,114,läpparna
6,1,jul
6,1,var
6,1,det
6,1,och
6,1,bal
6,1,skulle
6,1,stånda
6,1,å
6,1,borg
6,2,på
6,2,den
6,2,tiden
6,2,och
6,2,det
6,2,är
6,2,väl
6,2,nu
6,2,snart
6,2,sextio
6,2,år
6,2,sedan
6,2,bodde
6,2,en
6,2,ung
6,2,greve
6,2,dohna
6,2,på
6,2,borg;
6,2,nygift
6,2,var
6,2,han
6,2,och
6,2,en
6,2,ung
6,2,vacker
6,2,grevinna
6,2,hade
6,2,han
6,2,det
6,2,skulle
6,2,nog
6,2,bli
6,2,muntert
6,2,i
6,2,den
6,2,gamla
6,2,grevegården
6,3,bjudning
6,3,var
6,3,kommen
6,3,även
6,3,till
6,3,ekeby
6,3,men
6,3,det
6,3,befanns
6,3,att
6,3,av
6,3,alla
6,3,som
6,3,det
6,3,året
6,3,julade
6,3,där
6,3,var
6,3,gösta
6,3,berling
6,3,som
6,3,de
6,3,kallade
6,3,»poeten»
6,3,den
6,3,ende
6,3,som
6,3,hade
6,3,lust
6,3,att
6,3,fara
6,4,borg
6,4,och
6,4,ekeby
6,4,ligga
6,4,båda
6,4,vid
6,4,lövens
6,4,långa
6,4,sjö
6,4,men
6,4,på
6,4,motsatta
6,4,stränder
6,4,borg
6,4,ligger
6,4,i
6,4,svartsjö
6,4,socken
6,4,ekeby
6,4,i
6,4,bro
6,4,då
6,4,sjön
6,4,är
6,4,ofarbar
6,4,är
6,4,det
6,4,ett
6,4,par
6,4,mils
6,4,resa
6,4,från
6,4,ekeby
6,4,till
6,4,borg
6,5,den
6,5,fattige
6,5,gösta
6,5,berling
6,5,till
6,5,den
6,5,festen
6,5,utrustades
6,5,han
6,5,av
6,5,de
6,5,gamla
6,5,herrarna
6,5,som
6,5,om
6,5,han
6,5,hade
6,5,varit
6,5,en
6,5,kungason
6,5,och
6,5,haft
6,5,att
6,5,uppbära
6,5,ett
6,5,kungarikes
6,5,ära
6,6,fracken
6,6,med
6,6,de
6,6,blänkande
6,6,knapparna
6,6,var
6,6,ny
6,6,kråset
6,6,var
6,6,styvt
6,6,och
6,6,blanklädersskorna
6,6,skinande
6,6,han
6,6,bar
6,6,en
6,6,päls
6,6,av
6,6,finaste
6,6,bäver
6,6,och
6,6,sobelmössa
6,6,över
6,6,sitt
6,6,ljusa
6,6,krusade
6,6,hår
6,6,de
6,6,läto
6,6,breda
6,6,en
6,6,björnhud
6,6,med
6,6,klor
6,6,av
6,6,silver
6,6,över
6,6,hans
6,6,kappsläde
6,6,och
6,6,gåvo
6,6,honom
6,6,den
6,6,svarta
6,6,don
6,6,juan
6,6,stallets
6,6,stolthet
6,6,att
6,6,köra
6,7,han
6,7,visslade
6,7,på
6,7,sin
6,7,vita
6,7,tankred
6,7,och
6,7,grep
6,7,den
6,7,flätade
6,7,tömmen
6,7,jublande
6,7,for
6,7,han
6,7,omgiven
6,7,av
6,7,rikedomens
6,7,och
6,7,praktens
6,7,skimmer
6,7,han
6,7,som
6,7,ändå
6,7,lyste
6,7,nog
6,7,av
6,7,sin
6,7,kropps
6,7,skönhet
6,7,och
6,7,sin
6,7,andes
6,7,lekande
6,7,snille
6,8,han
6,8,for
6,8,tidigt
6,8,på
6,8,förmiddagen
6,8,det
6,8,var
6,8,söndag
6,8,och
6,8,han
6,8,hörde
6,8,psalmsång
6,8,från
6,8,bro
6,8,kyrka
6,8,då
6,8,han
6,8,for
6,8,därförbi
6,8,sedan
6,8,följde
6,8,han
6,8,den
6,8,ödsliga
6,8,skogsvägen
6,8,som
6,8,leder
6,8,till
6,8,berga
6,8,där
6,8,kapten
6,8,uggla
6,8,då
6,8,bodde
6,8,där
6,8,ämnade
6,8,han
6,8,stanna
6,8,över
6,8,middagen
6,9,berga
6,9,var
6,9,ingen
6,9,rik
6,9,mans
6,9,hem
6,9,hungern
6,9,kände
6,9,vägen
6,9,till
6,9,det
6,9,torvtäckta
6,9,kaptensbostället
6,9,men
6,9,han
6,9,mottogs
6,9,med
6,9,skämt
6,9,fröjdades
6,9,med
6,9,sång
6,9,och
6,9,lek
6,9,som
6,9,andra
6,9,gäster
6,9,och
6,9,gick
6,9,motvilligt
6,9,som
6,9,de
6,10,gamla
6,10,mamsell
6,10,ulrika
6,10,dillner
6,10,hon
6,10,som
6,10,skötte
6,10,sysslor
6,10,och
6,10,vävar
6,10,på
6,10,berga
6,10,gård
6,10,stod
6,10,på
6,10,trappan
6,10,och
6,10,hälsade
6,10,gösta
6,10,berling
6,10,välkommen
6,10,hon
6,10,neg
6,10,för
6,10,honom
6,10,och
6,10,löslockarna
6,10,som
6,10,hängde
6,10,ned
6,10,över
6,10,hennes
6,10,bruna
6,10,ansikte
6,10,med
6,10,de
6,10,tusen
6,10,rynkorna
6,10,dansade
6,10,av
6,10,glädje
6,10,in
6,10,i
6,10,salen
6,10,förde
6,10,hon
6,10,honom
6,10,och
6,10,sedan
6,10,började
6,10,hon
6,10,förtälja
6,10,om
6,10,gårdens
6,10,folk
6,10,och
6,10,deras
6,10,växlande
6,10,öden
6,11,bedrövelsen
6,11,stode
6,11,för
6,11,dörren
6,11,sade
6,11,hon
6,11,bistra
6,11,tider
6,11,rådde
6,11,på
6,11,berga
6,11,gård
6,11,de
6,11,hade
6,11,inte
6,11,ens
6,11,någon
6,11,pepparrot
6,11,till
6,11,middagen
6,11,till
6,11,sitt
6,11,salta
6,11,kött
6,11,utan
6,11,ferdinand
6,11,och
6,11,flickorna
6,11,hade
6,11,satt
6,11,disa
6,11,för
6,11,en
6,11,släde
6,11,och
6,11,åkt
6,11,ned
6,11,till
6,11,munkerud
6,11,för
6,11,att
6,11,låna
6,12,kapten
6,12,var
6,12,borta
6,12,i
6,12,skogen
6,12,igen
6,12,och
6,12,skulle
6,12,väl
6,12,komma
6,12,hem
6,12,med
6,12,en
6,12,seg
6,12,hare
6,12,som
6,12,man
6,12,finge
6,12,kosta
6,12,på
6,12,mer
6,12,smör
6,12,vid
6,12,anrättningen
6,12,än
6,12,den
6,12,själv
6,12,var
6,12,värd
6,12,sådant
6,12,kallade
6,12,han
6,12,att
6,12,skaffa
6,12,mat
6,12,till
6,12,huset
6,12,det
6,12,ginge
6,12,ju
6,12,ändå
6,12,an
6,12,om
6,12,han
6,12,inte
6,12,komme
6,12,med
6,12,en
6,12,usel
6,12,räv
6,12,det
6,12,sämsta
6,12,djur
6,12,vår
6,12,herre
6,12,har
6,12,skapat
6,12,gagnlöst
6,12,både
6,12,som
6,12,dött
6,12,och
6,12,levande
6,13,och
6,13,kaptenskan
6,13,ja
6,13,hon
6,13,var
6,13,ännu
6,13,inte
6,13,uppstigen
6,13,hon
6,13,låg
6,13,och
6,13,läste
6,13,romaner
6,13,såsom
6,13,hon
6,13,gjorde
6,13,alla
6,13,dagar
6,13,inte
6,13,var
6,13,hon
6,13,skapad
6,13,för
6,13,att
6,13,arbeta
6,13,den
6,13,guds
6,13,ängeln
6,14,nej
6,14,det
6,14,finge
6,14,väl
6,14,den
6,14,göra
6,14,som
6,14,var
6,14,gammal
6,14,och
6,14,grå
6,14,som
6,14,ulrika
6,14,dillner
6,14,trampa
6,14,nätter
6,14,och
6,14,dar
6,14,måste
6,14,man
6,14,för
6,14,att
6,14,hålla
6,14,eländet
6,14,samman
6,14,och
6,14,detta
6,14,var
6,14,inte
6,14,alltid
6,14,så
6,14,lätt
6,14,ty
6,14,sanning
6,14,var
6,14,det
6,14,att
6,14,en
6,14,hel
6,14,vinter
6,14,hade
6,14,de
6,14,där
6,14,i
6,14,huset
6,14,inte
6,14,haft
6,14,annan
6,14,köttmat
6,14,än
6,14,björnskinka
6,14,och
6,14,stor
6,14,lön
6,14,väntade
6,14,hon
6,14,inte
6,14,ingen
6,14,hade
6,14,hon
6,14,ännu
6,14,sett
6,14,till
6,14,men
6,14,de
6,14,skulle
6,14,väl
6,14,inte
6,14,heller
6,14,kasta
6,14,ut
6,14,henne
6,14,på
6,14,landsvägen
6,14,då
6,14,hon
6,14,inte
6,14,längre
6,14,kunde
6,14,göra
6,14,skäl
6,14,för
6,14,födan
6,14,de
6,14,höllo
6,14,till
6,14,och
6,14,med
6,14,en
6,14,husmamsell
6,14,för
6,14,en
6,14,människa
6,14,där
6,14,i
6,14,huset
6,14,och
6,14,de
6,14,skulle
6,14,nog
6,14,en
6,14,gång
6,14,ge
6,14,gamla
6,14,ulrika
6,14,en
6,14,hederlig
6,14,begravning
6,14,om
6,14,de
6,14,hade
6,14,något
6,14,att
6,14,köpa
6,14,en
6,14,kista
6,14,för
6,15,»ty
6,15,vem
6,15,kan
6,15,veta
6,15,hur
6,15,det
6,15,går?»
6,15,utbrast
6,15,hon
6,15,och
6,15,torkade
6,15,sina
6,15,ögon
6,15,som
6,15,alltid
6,15,voro
6,15,så
6,15,snabba
6,15,till
6,15,att
6,15,tåras
6,15,»vi
6,15,ha
6,15,skuld
6,15,hos
6,15,den
6,15,elake
6,15,brukspatron
6,15,sintram
6,15,och
6,15,han
6,15,kan
6,15,ta
6,15,alltihop
6,15,från
6,15,oss
6,15,visst
6,15,är
6,15,ferdinand
6,15,nu
6,15,förlovad
6,15,med
6,15,den
6,15,rika
6,15,anna
6,15,stjärnhök
6,15,men
6,15,hon
6,15,tröttnar
6,15,hon
6,15,tröttnar
6,15,vid
6,15,honom
6,15,och
6,15,vad
6,15,blir
6,15,det
6,15,då
6,15,av
6,15,oss
6,15,med
6,15,våra
6,15,tre
6,15,kor
6,15,och
6,15,våra
6,15,nio
6,15,hästar
6,15,med
6,15,våra
6,15,glada
6,15,unga
6,15,fröknar
6,15,som
6,15,vilja
6,15,fara
6,15,från
6,15,bal
6,15,till
6,15,bal
6,15,med
6,15,våra
6,15,torra
6,15,åkrar
6,15,där
6,15,ingenting
6,15,växer
6,15,med
6,15,vår
6,15,snälle
6,15,ferdinand
6,15,som
6,15,aldrig
6,15,blir
6,15,en
6,15,riktig
6,15,karl?
6,15,vad
6,15,blir
6,15,det
6,15,av
6,15,hela
6,15,detta
6,15,välsignade
6,15,hus
6,15,där
6,15,allt
6,15,trives
6,15,utom
6,15,arbetet?»
6,16,men
6,16,det
6,16,blev
6,16,middag
6,16,och
6,16,husfolket
6,16,samlades
6,16,den
6,16,snälle
6,16,ferdinand
6,16,husets
6,16,blide
6,16,son
6,16,och
6,16,de
6,16,glada
6,16,döttrarna
6,16,kommo
6,16,hem
6,16,med
6,16,den
6,16,lånade
6,16,pepparroten
6,16,kaptenen
6,16,kom
6,16,stärkt
6,16,av
6,16,ett
6,16,bad
6,16,i
6,16,vaken
6,16,i
6,16,träsket
6,16,och
6,16,en
6,16,jakt
6,16,i
6,16,skogen
6,16,han
6,16,slängde
6,16,upp
6,16,fönstret
6,16,för
6,16,att
6,16,få
6,16,luft
6,16,och
6,16,skakade
6,16,göstas
6,16,hand
6,16,med
6,16,mannakraft
6,16,och
6,16,kaptenskan
6,16,kom
6,16,klädd
6,16,i
6,16,siden
6,16,med
6,16,breda
6,16,spetsar
6,16,fallande
6,16,ned
6,16,över
6,16,de
6,16,vita
6,16,händerna
6,16,som
6,16,gösta
6,16,fick
6,16,kyssa
6,17,alla
6,17,hälsade
6,17,gösta
6,17,med
6,17,glädje
6,17,skämtet
6,17,kom
6,17,flygande
6,17,in
6,17,i
6,17,kretsen
6,17,muntert
6,17,frågade
6,17,de
6,17,honom:
6,18,»hur
6,18,mår
6,18,ni
6,18,på
6,18,ekeby
6,18,hur
6,18,mår
6,18,ni
6,18,i
6,18,det
6,18,förlovade
6,18,landet?»
6,19,»mjölk
6,19,och
6,19,honung
6,19,flyter
6,19,där»
6,19,svarade
6,19,han
6,19,då
6,19,»vi
6,19,tömma
6,19,bergen
6,19,på
6,19,järn
6,19,och
6,19,fylla
6,19,vår
6,19,källare
6,19,med
6,19,vin
6,19,åkern
6,19,bär
6,19,guld
6,19,därmed
6,19,förgylla
6,19,vi
6,19,livets
6,19,elände
6,19,och
6,19,våra
6,19,skogar
6,19,hugga
6,19,vi
6,19,ner
6,19,för
6,19,att
6,19,bygga
6,19,kägelbanor
6,19,och
6,19,lusthus»
6,20,men
6,20,kaptenskan
6,20,suckade
6,20,och
6,20,log
6,20,vid
6,20,svaret
6,20,och
6,20,över
6,20,hennes
6,20,läppar
6,20,trängde
6,20,ett
6,20,enda
6,20,ord:
6,21,»poet»
6,22,»många
6,22,synder
6,22,har
6,22,jag
6,22,på
6,22,samvetet»
6,22,svarade
6,22,gösta
6,22,»men
6,22,aldrig
6,22,har
6,22,jag
6,22,skrivit
6,22,en
6,22,rad
6,22,poesi»
6,23,»du
6,23,är
6,23,ändå
6,23,poet
6,23,gösta
6,23,det
6,23,öknamnet
6,23,får
6,23,du
6,23,slitas
6,23,med
6,23,du
6,23,har
6,23,upplevat
6,23,flera
6,23,poem
6,23,än
6,23,andra
6,23,skalder
6,23,ha
6,23,skrivit»
6,24,sedan
6,24,talade
6,24,kaptenskan
6,24,mild
6,24,som
6,24,en
6,24,moder
6,24,om
6,24,hans
6,24,bortslösade
6,24,liv
6,24,»jag
6,24,skall
6,24,leva
6,24,för
6,24,att
6,24,se
6,24,dig
6,24,bli
6,24,en
6,24,man»
6,24,sade
6,24,hon
6,24,och
6,24,han
6,24,kände
6,24,det
6,24,ljuvt
6,24,att
6,24,eggas
6,24,av
6,24,denna
6,24,milda
6,24,kvinna
6,24,som
6,24,var
6,24,en
6,24,så
6,24,trogen
6,24,vän
6,24,och
6,24,vars
6,24,starka
6,24,svärmiska
6,24,hjärta
6,24,brann
6,24,av
6,24,kärlek
6,24,till
6,24,stora
6,24,handlingar
6,25,men
6,25,då
6,25,de
6,25,hade
6,25,slutat
6,25,den
6,25,muntra
6,25,måltiden
6,25,och
6,25,njutit
6,25,pepparrotskött
6,25,och
6,25,kål
6,25,och
6,25,struvor
6,25,och
6,25,julöl
6,25,och
6,25,gösta
6,25,hade
6,25,kommit
6,25,dem
6,25,att
6,25,le
6,25,och
6,25,tåras
6,25,vid
6,25,att
6,25,berätta
6,25,om
6,25,majoren
6,25,och
6,25,majorskan
6,25,och
6,25,brobyprästen
6,25,hördes
6,25,bjällror
6,25,på
6,25,gården
6,25,och
6,25,strax
6,25,därpå
6,25,trädde
6,25,den
6,25,elake
6,25,sintram
6,25,in
6,25,till
6,25,dem
6,26,han
6,26,strålade
6,26,av
6,26,förnöjelse
6,26,alltifrån
6,26,det
6,26,kala
6,26,huvudet
6,26,ned
6,26,till
6,26,de
6,26,långa
6,26,platta
6,26,fötterna
6,26,han
6,26,svängde
6,26,med
6,26,sina
6,26,långa
6,26,armar
6,26,och
6,26,förvred
6,26,ansiktet
6,26,det
6,26,var
6,26,lätt
6,26,att
6,26,se
6,26,att
6,26,han
6,26,medförde
6,26,dåliga
6,26,nyheter
6,27,»har
6,27,ni
6,27,hört»
6,27,frågade
6,27,den
6,27,elake
6,27,»har
6,27,ni
6,27,hört
6,27,att
6,27,det
6,27,denna
6,27,dag
6,27,har
6,27,lyst
6,27,första
6,27,gången
6,27,för
6,27,anna
6,27,stjärnhök
6,27,och
6,27,den
6,27,rike
6,27,dahlberg
6,27,i
6,27,svartsjö
6,27,kyrka?
6,27,hon
6,27,måtte
6,27,ha
6,27,glömt
6,27,att
6,27,hon
6,27,var
6,27,förlovad
6,27,med
6,27,ferdinand»
6,28,de
6,28,hade
6,28,inte
6,28,hört
6,28,ett
6,28,ord
6,28,därom
6,28,de
6,28,förvånades
6,28,och
6,28,sörjde
6,29,redan
6,29,tänkte
6,29,de
6,29,sig
6,29,hemmet
6,29,skövlat
6,29,för
6,29,att
6,29,gälda
6,29,skulden
6,29,till
6,29,den
6,29,elake:
6,29,de
6,29,älskade
6,29,hästarna
6,29,sålda
6,29,och
6,29,likaså
6,29,de
6,29,nötta
6,29,möblerna
6,29,som
6,29,hade
6,29,ärvts
6,29,från
6,29,kaptenskans
6,29,hem
6,29,de
6,29,sågo
6,29,slutet
6,29,på
6,29,det
6,29,muntra
6,29,livet
6,29,med
6,29,fester
6,29,och
6,29,färder
6,29,från
6,29,bal
6,29,till
6,29,bal
6,29,björnskinkan
6,29,skulle
6,29,åter
6,29,komma
6,29,på
6,29,bordet
6,29,och
6,29,de
6,29,unga
6,29,måste
6,29,bort
6,29,och
6,29,tjäna
6,29,hos
6,29,främmande
6,30,kaptenskan
6,30,smekte
6,30,sin
6,30,son
6,30,och
6,30,lät
6,30,honom
6,30,känna
6,30,trösten
6,30,av
6,30,en
6,30,aldrig
6,30,svikande
6,30,kärlek
6,31,dock
6,31,där
6,31,satt
6,31,gösta
6,31,berling
6,31,mittibland
6,31,dem
6,31,och
6,31,den
6,31,oövervinnelige
6,31,välvde
6,31,tusen
6,31,planer
6,31,i
6,31,sitt
6,31,huvud
6,32,»hör»
6,32,ropade
6,32,han
6,32,»än
6,32,är
6,32,inte
6,32,tid
6,32,att
6,32,tänka
6,32,på
6,32,jämmer
6,32,det
6,32,är
6,32,prästfrun
6,32,nere
6,32,i
6,32,svartsjö
6,32,som
6,32,har
6,32,ställt
6,32,om
6,32,detta
6,32,hon
6,32,har
6,32,fått
6,32,makt
6,32,med
6,32,anna
6,32,nu
6,32,sedan
6,32,hon
6,32,bor
6,32,hos
6,32,henne
6,32,i
6,32,prästgården
6,32,det
6,32,är
6,32,hon
6,32,som
6,32,har
6,32,förmått
6,32,henne
6,32,att
6,32,överge
6,32,ferdinand
6,32,och
6,32,ta
6,32,gamle
6,32,dahlberg
6,32,men
6,32,ännu
6,32,äro
6,32,de
6,32,inte
6,32,vigda
6,32,och
6,32,skola
6,32,inte
6,32,heller
6,32,bli
6,32,det
6,32,nu
6,32,reser
6,32,jag
6,32,till
6,32,borg
6,32,och
6,32,träffar
6,32,anna
6,32,där
6,32,jag
6,32,skall
6,32,tala
6,32,vid
6,32,henne
6,32,jag
6,32,skall
6,32,rycka
6,32,henne
6,32,från
6,32,prästens
6,32,från
6,32,fästmannen
6,32,jag
6,32,skall
6,32,ta
6,32,henne
6,32,med
6,32,mig
6,32,hit
6,32,i
6,32,natt
6,32,sedan
6,32,skall
6,32,gamle
6,32,dahlberg
6,32,inte
6,32,få
6,32,något
6,32,mer
6,32,gott
6,32,av
6,32,henne»
6,33,så
6,33,blev
6,33,det
6,33,gösta
6,33,for
6,33,ensam
6,33,till
6,33,borg
6,33,utan
6,33,att
6,33,få
6,33,skjutsa
6,33,för
6,33,någon
6,33,av
6,33,de
6,33,glada
6,33,fröknarna
6,33,men
6,33,med
6,33,varm
6,33,välönskan
6,33,följde
6,33,de
6,33,hemmavarande
6,33,hans
6,33,färd
6,33,och
6,33,sintram
6,33,som
6,33,jublade
6,33,över
6,33,att
6,33,gamle
6,33,dahlberg
6,33,skulle
6,33,bli
6,33,lurad
6,33,beslöt
6,33,att
6,33,stanna
6,33,på
6,33,berga
6,33,för
6,33,att
6,33,se
6,33,gösta
6,33,vända
6,33,tillbaka
6,33,med
6,33,den
6,33,otrogna
6,33,i
6,33,ett
6,33,utbrott
6,33,av
6,33,välvilja
6,33,svepte
6,33,han
6,33,till
6,33,och
6,33,med
6,33,om
6,33,honom
6,33,sitt
6,33,gröna
6,33,resskärp
6,33,en
6,33,gåva
6,33,av
6,33,mamsell
6,33,ulrika
6,33,själv
6,34,men
6,34,kaptenskan
6,34,kom
6,34,ut
6,34,på
6,34,trappan
6,34,med
6,34,tre
6,34,små
6,34,böcker
6,34,bundna
6,34,i
6,34,rött
6,34,band
6,34,i
6,34,handen
6,35,»ta
6,35,dem»
6,35,sade
6,35,hon
6,35,till
6,35,gösta
6,35,som
6,35,redan
6,35,satt
6,35,i
6,35,släden
6,35,»ta
6,35,dem
6,35,om
6,35,du
6,35,misslyckas
6,35,det
6,35,är
6,35,corinne
6,35,madame
6,35,staëls
6,35,corinne
6,35,jag
6,35,vill
6,35,inte
6,35,att
6,35,den
6,35,skall
6,35,gå
6,35,på
6,35,auktion»
6,36,»jag
6,36,skall
6,36,inte
6,36,misslyckas»
6,37,»ack
6,37,gösta
6,37,gösta»
6,37,sade
6,37,hon
6,37,och
6,37,for
6,37,med
6,37,handen
6,37,över
6,37,hans
6,37,blottade
6,37,huvud
6,37,»starkast
6,37,och
6,37,svagast
6,37,ibland
6,37,människor
6,37,hur
6,37,länge
6,37,skall
6,37,du
6,37,komma
6,37,ihåg
6,37,att
6,37,några
6,37,fattiga
6,37,människors
6,37,lycka
6,37,ligger
6,37,i
6,37,din
6,37,hand?»
6,38,åter
6,38,flög
6,38,gösta
6,38,framåt
6,38,landsvägen
6,38,dragen
6,38,av
6,38,den
6,38,svarta
6,38,don
6,38,juan
6,38,följd
6,38,av
6,38,den
6,38,vita
6,38,tankred
6,38,och
6,38,äventyrets
6,38,jubel
6,38,fyllde
6,38,hans
6,38,själ
6,38,som
6,38,en
6,38,ung
6,38,erövrare
6,38,kände
6,38,han
6,38,sig:
6,38,anden
6,38,var
6,38,över
6,38,honom
6,39,hans
6,39,väg
6,39,förde
6,39,honom
6,39,till
6,39,prästgården
6,39,i
6,39,svartsjö
6,39,han
6,39,svängde
6,39,in
6,39,där
6,39,och
6,39,frågade
6,39,om
6,39,han
6,39,inte
6,39,finge
6,39,köra
6,39,till
6,39,balen
6,39,för
6,39,anna
6,39,stjärnhök
6,39,och
6,39,det
6,39,fick
6,39,han
6,39,en
6,39,vacker
6,39,egensinnig
6,39,flicka
6,39,fick
6,39,han
6,39,med
6,39,sig
6,39,i
6,39,släden
6,39,vem
6,39,ville
6,39,inte
6,39,åka
6,39,efter
6,39,den
6,39,svarta
6,39,don
6,39,juan?
6,40,de
6,40,unga
6,40,voro
6,40,först
6,40,tysta
